"Index","Artist","ArtistSlug","Title","Year","Width","Height","Megapixels","HighResUrl","LocalFileName","FileSizeBytes"
"566","Vincent van Gogh","vincent-van-gogh","Hand with Bowl and a Cat","1885","1072","626","0.67","https://uploads2.wikiart.org/images/vincent-van-gogh/hand-with-bowl-and-a-cat-1885(1).jpg","0566_Hand_with_Bowl_and_a_Cat_1072x626.jpg","201919"
"567","Vincent van Gogh","vincent-van-gogh","Hands","1885","1024","772","0.79","https://uploads1.wikiart.org/images/vincent-van-gogh/hands-1885(1).jpg","0567_Hands_1024x772.jpg","148409"
"568","Vincent van Gogh","vincent-van-gogh","Hands","1885","1024","797","0.82","https://uploads3.wikiart.org/images/vincent-van-gogh/hands-1885-1(1).jpg","0568_Hands_1024x797.jpg","254650"
"569","Vincent van Gogh","vincent-van-gogh","Hands","1885","1024","756","0.77","https://uploads3.wikiart.org/images/vincent-van-gogh/hands-1885-2(1).jpg","0569_Hands_1024x756.jpg","167722"
"570","Vincent van Gogh","vincent-van-gogh","Hands with a Stick","1885","1457","1216","1.77","https://uploads5.wikiart.org/images/vincent-van-gogh/hands-with-a-stick-1885(1).jpg","0570_Hands_with_a_Stick_1457x1216.jpg","551594"
"571","Vincent van Gogh","vincent-van-gogh","Head of a Brabant Peasant Woman with Dark Cap","1885","1439","1885","2.71","https://uploads5.wikiart.org/images/vincent-van-gogh/head-of-a-brabant-peasant-woman-with-dark-cap-1885(1).jpg","0571_Head_of_a_Brabant_Peasant_Woman_with_Dar_1439x1885.jpg","845898"
"572","Vincent van Gogh","vincent-van-gogh","Head of a Man","1885","589","1024","0.6","https://uploads0.wikiart.org/images/vincent-van-gogh/head-of-a-man-1885(1).jpg","0572_Head_of_a_Man_589x1024.jpg","194964"
"573","Vincent van Gogh","vincent-van-gogh","Head of a Man","1885","737","1098","0.81","https://uploads6.wikiart.org/images/vincent-van-gogh/head-of-a-man-1(1).jpg","0573_Head_of_a_Man_737x1098.jpg","243497"
"574","Vincent van Gogh","vincent-van-gogh","Head of a Man","1885","579","1039","0.6","https://uploads6.wikiart.org/images/vincent-van-gogh/head-of-a-man-2(1).jpg","0574_Head_of_a_Man_579x1039.jpg","185591"
"575","Vincent van Gogh","vincent-van-gogh","Head of a Man with Cap","1885","589","1024","0.6","https://uploads0.wikiart.org/images/vincent-van-gogh/head-of-a-man-with-cap-1885(1).jpg","0575_Head_of_a_Man_with_Cap_589x1024.jpg","165372"
"576","Vincent van Gogh","vincent-van-gogh","Head of a Man with Straw Hat","1885","580","1024","0.59","https://uploads6.wikiart.org/images/vincent-van-gogh/head-of-a-man-with-straw-hat-1885(1).jpg","0576_Head_of_a_Man_with_Straw_Hat_580x1024.jpg","171746"
"577","Vincent van Gogh","vincent-van-gogh","Head of a Man, Bareheaded","1885","573","1024","0.59","https://uploads2.wikiart.org/images/vincent-van-gogh/head-of-a-man-bareheaded-1885(1).jpg","0577_Head_of_a_Man,_Bareheaded_573x1024.jpg","177143"
"578","Vincent van Gogh","vincent-van-gogh","Head of a Man, Bareheaded","1885","558","1024","0.57","https://uploads4.wikiart.org/images/vincent-van-gogh/head-of-a-man-bareheaded-1885-1(1).jpg","0578_Head_of_a_Man,_Bareheaded_558x1024.jpg","279819"
"579","Vincent van Gogh","vincent-van-gogh","Head of a Peasant","1885","1233","1976","2.44","https://uploads4.wikiart.org/images/vincent-van-gogh/head-of-a-peasant-1885(1).jpg","0579_Head_of_a_Peasant_1233x1976.jpg","740951"
"580","Vincent van Gogh","vincent-van-gogh","Head of a Peasant (Study for the Potato Eaters)","1885","784","1027","0.81","https://uploads5.wikiart.org/images/vincent-van-gogh/head-of-a-peasant-study-for-the-potato-eaters-1885(1).jpg","0580_Head_of_a_Peasant_(Study_for_the_Potato_784x1027.jpg","857273"
"581","Vincent van Gogh","vincent-van-gogh","Head of a Peasant with a Pipe","1885","1427","1982","2.83","https://uploads7.wikiart.org/images/vincent-van-gogh/head-of-a-peasant-with-a-pipe-1885(1).jpg","0581_Head_of_a_Peasant_with_a_Pipe_1427x1982.jpg","911003"
